Transaction ID,Quantity,Price Per Unit,Total Spent,Transaction Date,Total_Corrected,Is_Total_Mismatch,High_Spending,Item_Category,Items_Per_Transaction,Transaction_Month_Ordinal,Transaction_Weekday_Ordinal,Price_Category_Ordinal,PayMethod_Credit Card,PayMethod_Digital Wallet,Loc_Takeaway,Item_Frequency_Encoded
TXN_5483635,3.0,3.0,9.0,2023-03-23,9.0,False,False,Cold Drink,3.0,2,3,1,True,False,False,0.1210062893081761
TXN_3478169,2.0,3.0,6.0,2023-02-03,6.0,False,False,Cold Drink,2.0,1,4,1,False,False,False,0.1210062893081761
TXN_3842766,3.0,1.5,4.5,2023-03-24,4.5,False,False,Tea,3.0,2,4,0,True,False,False,0.1079245283018868
TXN_3822036,3.0,4.0,12.0,2023-05-07,12.0,False,False,Cold Drink,3.0,4,6,1,True,False,True,0.09886792452830188
TXN_8397209,3.0,1.5,4.5,2023-10-12,4.5,False,False,Other,3.0,9,3,0,False,False,False,0.03270440251572327
TXN_3619141,4.0,1.0,4.0,2023-09-30,4.0,False,False,Pastry,4.0,8,5,0,False,True,False,0.1169811320754717
TXN_7160017,1.0,3.0,3.0,2023-09-27,3.0,False,False,Cold Drink,1.0,8,2,1,False,False,False,0.1210062893081761
TXN_5919038,1.0,1.0,1.0,2023-12-15,1.0,False,False,Pastry,1.0,11,4,0,True,False,False,0.1169811320754717
TXN_2916992,2.0,5.0,10.0,2023-08-20,10.0,False,False,Salad,2.0,7,6,2,False,False,True,0.1210062893081761
TXN_3132488,4.0,4.0,16.0,2023-09-12,16.0,False,False,Pastry,4.0,8,1,1,True,False,True,0.1159748427672956
TXN_5347338,4.0,3.0,12.0,2023-07-04,12.0,False,False,Pastry,4.0,6,1,1,False,True,True,0.11119496855345912
TXN_2930963,2.0,4.0,8.0,2023-02-09,8.0,False,False,Other,2.0,1,3,1,False,True,False,0.03270440251572327
TXN_3654670,1.0,3.0,3.0,2023-06-14,3.0,False,False,Cold Drink,1.0,5,2,1,True,False,True,0.1210062893081761
TXN_1870423,2.0,5.0,10.0,2023-04-12,10.0,False,False,Salad,2.0,3,2,2,True,False,True,0.1210062893081761
TXN_1006942,1.0,5.0,5.0,2023-11-30,5.0,False,False,Salad,1.0,10,3,2,True,False,False,0.1210062893081761
TXN_2282319,2.0,3.0,6.0,2023-08-14,6.0,False,False,Cold Drink,2.0,7,0,1,False,False,False,0.1210062893081761
TXN_6200609,5.0,5.0,25.0,2023-04-12,25.0,False,True,Salad,5.0,3,2,2,False,True,True,0.1210062893081761
TXN_8742689,5.0,1.5,7.5,2023-01-05,7.5,False,False,Tea,5.0,0,3,0,False,True,True,0.1079245283018868
TXN_7124156,1.0,5.0,5.0,2023-07-28,5.0,False,False,Salad,1.0,6,4,2,True,False,True,0.1210062893081761
TXN_3150614,1.0,4.0,4.0,2023-08-06,4.0,False,False,Pastry,1.0,7,6,1,False,False,True,0.1159748427672956
TXN_5263693,1.0,3.0,3.0,2023-01-20,3.0,False,False,Cold Drink,1.0,0,4,1,False,True,True,0.1210062893081761
TXN_1702437,4.0,4.0,16.0,2023-06-27,16.0,False,False,Cold Drink,4.0,5,1,1,True,False,True,0.09886792452830188
TXN_8965025,1.0,5.0,5.0,2023-04-14,5.0,False,False,Salad,1.0,3,4,2,False,False,False,0.1210062893081761
TXN_1334406,1.0,3.0,3.0,2023-09-26,3.0,False,False,Cold Drink,1.0,8,1,1,False,True,False,0.1210062893081761
TXN_1556708,1.0,4.0,4.0,2023-06-11,4.0,False,False,Cold Drink,1.0,5,6,1,False,True,True,0.09886792452830188
TXN_8422494,4.0,5.0,20.0,2023-06-08,20.0,False,False,Salad,4.0,5,3,2,False,False,False,0.1210062893081761
TXN_3427754,2.0,4.0,8.0,2023-08-06,8.0,False,False,Cold Drink,2.0,7,6,1,False,True,True,0.09886792452830188
TXN_3512545,4.0,1.0,4.0,2023-08-08,4.0,False,False,Pastry,4.0,7,1,0,True,False,False,0.1169811320754717
TXN_7703185,1.0,3.0,3.0,2023-12-10,3.0,False,False,Pastry,1.0,11,6,1,False,True,True,0.11119496855345912
TXN_5020643,3.0,1.5,4.5,2023-10-19,4.5,False,False,Tea,3.0,9,3,0,False,True,False,0.1079245283018868
TXN_8170122,5.0,1.0,5.0,2023-03-20,5.0,False,False,Pastry,5.0,2,0,0,False,True,False,0.1169811320754717
TXN_5392630,5.0,3.0,15.0,2023-11-23,15.0,False,False,Cold Drink,5.0,10,3,1,False,False,True,0.1210062893081761
TXN_1133945,2.0,4.0,8.0,2023-10-23,8.0,False,False,Cold Drink,2.0,9,0,1,False,True,False,0.09886792452830188
TXN_1586452,2.0,5.0,10.0,2023-02-01,10.0,False,False,Salad,2.0,1,2,2,False,False,False,0.1210062893081761
TXN_9814929,3.0,3.0,9.0,2023-10-01,9.0,False,False,Pastry,3.0,9,6,1,False,True,False,0.11119496855345912
TXN_1826919,4.0,3.0,12.0,2023-02-21,12.0,False,False,Cold Drink,4.0,1,1,1,True,False,False,0.1210062893081761
TXN_3135048,1.0,5.0,5.0,2023-02-03,5.0,False,False,Salad,1.0,1,4,2,True,False,True,0.1210062893081761
TXN_3105263,4.0,4.0,16.0,2023-11-25,16.0,False,False,Other,4.0,10,5,1,True,False,True,0.03069182389937107
TXN_9120328,5.0,1.5,7.5,2023-10-22,7.5,False,False,Tea,5.0,9,6,0,True,False,True,0.1079245283018868
TXN_7543921,3.0,2.0,6.0,2023-12-06,6.0,False,False,Coffee,3.0,11,2,1,False,False,False,0.10767295597484276
TXN_8714536,4.0,4.0,16.0,2023-05-06,16.0,False,False,Other,4.0,4,5,1,False,True,True,0.03069182389937107
TXN_3282601,2.0,3.0,6.0,2023-02-03,6.0,False,False,Other,2.0,1,4,1,False,True,False,0.035974842767295595
TXN_2970011,4.0,2.0,8.0,2023-06-04,8.0,False,False,Coffee,4.0,5,6,1,True,False,True,0.10767295597484276
TXN_5556328,5.0,1.5,7.5,2023-12-10,7.5,False,False,Tea,5.0,11,6,0,False,True,False,0.1079245283018868
TXN_8786159,3.0,2.0,6.0,2023-04-05,6.0,False,False,Coffee,3.0,3,2,1,False,False,False,0.10767295597484276
TXN_4439321,3.0,2.0,6.0,2023-04-25,6.0,False,False,Coffee,3.0,3,1,1,False,False,False,0.10767295597484276
TXN_7323885,5.0,4.0,20.0,2023-09-15,20.0,False,False,Pastry,5.0,8,4,1,False,False,False,0.1159748427672956
TXN_4019040,1.0,1.5,1.5,2023-02-01,1.5,False,False,Tea,1.0,1,2,0,False,False,False,0.1079245283018868
TXN_1570573,3.0,4.0,12.0,2023-04-09,12.0,False,False,Pastry,3.0,3,6,1,False,True,True,0.1159748427672956
TXN_5991995,1.0,3.0,3.0,2023-01-08,3.0,False,False,Pastry,1.0,0,6,1,False,True,False,0.11119496855345912
TXN_6004431,2.0,4.0,8.0,2023-04-07,8.0,False,False,Pastry,2.0,3,4,1,False,False,True,0.1159748427672956
TXN_8122317,3.0,2.0,6.0,2023-10-16,6.0,False,False,Coffee,3.0,9,0,1,False,False,True,0.10767295597484276
TXN_3394874,4.0,2.0,8.0,2023-06-18,8.0,False,False,Coffee,4.0,5,6,1,True,False,True,0.10767295597484276
TXN_1285279,2.0,2.0,4.0,2023-04-09,4.0,False,False,Coffee,2.0,3,6,1,False,False,True,0.10767295597484276
TXN_5350200,1.0,4.0,4.0,2023-12-02,4.0,False,False,Other,1.0,11,5,1,False,False,False,0.03270440251572327
TXN_7151817,1.0,4.0,4.0,2023-05-18,4.0,False,False,Pastry,1.0,4,3,1,False,False,False,0.1159748427672956
TXN_7514589,3.0,3.0,9.0,2023-07-25,9.0,False,False,Cold Drink,3.0,6,1,1,False,False,True,0.1210062893081761
TXN_8019335,3.0,4.0,12.0,2023-11-26,12.0,False,False,Cold Drink,3.0,10,6,1,False,True,True,0.09886792452830188
TXN_1278539,1.0,1.5,1.5,2023-04-04,1.5,False,False,Tea,1.0,3,1,0,True,False,True,0.1079245283018868
TXN_1186221,4.0,5.0,20.0,2023-04-21,20.0,False,False,Salad,4.0,3,4,2,False,False,True,0.1210062893081761
TXN_9028798,2.0,3.0,6.0,2023-05-25,6.0,False,False,Pastry,2.0,4,3,1,False,False,False,0.11119496855345912
TXN_4672332,4.0,3.0,12.0,2023-03-29,12.0,False,False,Pastry,4.0,2,2,1,False,False,False,0.11119496855345912
TXN_5249091,5.0,4.0,20.0,2023-08-15,20.0,False,False,Cold Drink,5.0,7,1,1,True,False,False,0.09886792452830188
TXN_9507397,3.0,1.0,3.0,2023-10-26,3.0,False,False,Pastry,3.0,9,3,0,True,False,True,0.1169811320754717
TXN_6948649,5.0,1.5,7.5,2023-11-27,7.5,False,False,Other,5.0,10,0,0,False,False,False,0.03069182389937107
TXN_3300171,5.0,1.0,5.0,2023-02-14,5.0,False,False,Pastry,5.0,1,1,0,True,False,False,0.1169811320754717
TXN_6373380,4.0,2.0,8.0,2023-07-21,8.0,False,False,Coffee,4.0,6,4,1,False,False,False,0.10767295597484276
TXN_9792412,4.0,1.5,6.0,2023-06-15,6.0,False,False,Tea,4.0,5,3,0,False,True,True,0.1079245283018868
TXN_2103018,5.0,3.0,15.0,2023-11-24,15.0,False,False,Pastry,5.0,10,4,1,True,False,False,0.11119496855345912
TXN_2227781,1.0,3.0,3.0,2023-01-21,3.0,False,False,Pastry,1.0,0,5,1,False,False,True,0.11119496855345912
TXN_5234152,5.0,1.0,5.0,2023-03-26,5.0,False,False,Pastry,5.0,2,6,0,False,True,True,0.1169811320754717
TXN_6262910,4.0,3.0,12.0,2023-07-02,12.0,False,False,Pastry,4.0,6,6,1,False,False,True,0.11119496855345912
TXN_7543841,3.0,1.0,3.0,2023-11-07,3.0,False,False,Pastry,3.0,10,1,0,False,False,False,0.1169811320754717
TXN_1058957,2.0,3.0,6.0,2023-03-21,6.0,False,False,Cold Drink,2.0,2,1,1,False,False,False,0.1210062893081761
TXN_7635738,4.0,2.0,8.0,2023-08-08,8.0,False,False,Coffee,4.0,7,1,1,False,False,True,0.10767295597484276
TXN_2728444,1.0,5.0,5.0,2023-01-23,5.0,False,False,Salad,1.0,0,0,2,False,True,True,0.1210062893081761
TXN_7939659,3.0,3.0,9.0,2023-07-26,9.0,False,False,Pastry,3.0,6,2,1,False,True,True,0.11119496855345912
TXN_7531403,2.0,4.0,8.0,2023-07-08,8.0,False,False,Cold Drink,2.0,6,5,1,False,False,False,0.09886792452830188
TXN_7302788,1.0,2.0,2.0,2023-09-18,2.0,False,False,Coffee,1.0,8,0,1,False,False,False,0.10767295597484276
TXN_4028494,3.0,3.0,9.0,2023-10-22,9.0,False,False,Pastry,3.0,9,6,1,False,True,False,0.11119496855345912
TXN_1412415,3.0,3.0,9.0,2023-02-24,9.0,False,False,Cold Drink,3.0,1,4,1,False,False,False,0.1210062893081761
TXN_6546131,4.0,2.0,8.0,2023-06-26,8.0,False,False,Coffee,4.0,5,0,1,True,False,False,0.10767295597484276
TXN_9030656,5.0,3.0,15.0,2023-12-12,15.0,False,False,Cold Drink,5.0,11,1,1,False,True,True,0.1210062893081761
TXN_1950777,5.0,5.0,25.0,2023-08-26,25.0,False,True,Salad,5.0,7,5,2,False,False,True,0.1210062893081761
TXN_7874772,1.0,1.5,1.5,2023-04-26,1.5,False,False,Tea,1.0,3,2,0,True,False,True,0.1079245283018868
TXN_2625464,3.0,4.0,12.0,2023-10-06,12.0,False,False,Cold Drink,3.0,9,4,1,True,False,False,0.09886792452830188
TXN_9338442,1.0,3.0,3.0,2023-12-29,3.0,False,False,Pastry,1.0,11,4,1,False,True,False,0.11119496855345912
TXN_2953908,5.0,2.0,10.0,2023-10-11,10.0,False,False,Coffee,5.0,9,2,1,True,False,False,0.10767295597484276
TXN_6410244,4.0,1.5,6.0,2023-01-06,6.0,False,False,Tea,4.0,0,4,0,True,False,True,0.1079245283018868
TXN_3106348,4.0,5.0,20.0,2023-01-10,20.0,False,False,Salad,4.0,0,1,2,False,True,False,0.1210062893081761
TXN_6216278,4.0,2.0,8.0,2023-11-06,8.0,False,False,Coffee,4.0,10,0,1,True,False,False,0.10767295597484276
TXN_9947324,2.0,4.0,8.0,2023-08-22,8.0,False,False,Pastry,2.0,7,1,1,False,True,True,0.1159748427672956
TXN_9531434,1.0,1.0,1.0,2023-10-09,1.0,False,False,Pastry,1.0,9,0,0,True,False,True,0.1169811320754717
TXN_5789560,2.0,3.0,6.0,2023-02-13,6.0,False,False,Cold Drink,2.0,1,0,1,False,False,True,0.1210062893081761
TXN_7733300,2.0,4.0,8.0,2023-12-10,8.0,False,False,Cold Drink,2.0,11,6,1,False,False,True,0.09886792452830188
TXN_3551665,4.0,3.0,12.0,2023-04-06,12.0,False,False,Cold Drink,4.0,3,3,1,True,False,False,0.1210062893081761
TXN_7377496,1.0,3.0,3.0,2023-02-28,3.0,False,False,Other,1.0,1,1,1,True,False,True,0.03270440251572327
TXN_5023419,3.0,1.0,3.0,2023-02-26,3.0,False,False,Pastry,3.0,1,6,0,False,True,True,0.1169811320754717
TXN_9951411,1.0,2.0,2.0,2023-08-09,2.0,False,False,Coffee,1.0,7,2,1,False,False,False,0.10767295597484276
TXN_3520910,1.0,5.0,5.0,2023-05-06,5.0,False,False,Salad,1.0,4,5,2,True,False,True,0.1210062893081761
TXN_9619442,4.0,3.0,12.0,2023-05-23,12.0,False,False,Pastry,4.0,4,1,1,False,True,False,0.11119496855345912
TXN_6746916,1.0,2.0,2.0,2023-11-15,2.0,False,False,Coffee,1.0,10,2,1,False,False,True,0.10767295597484276
TXN_8407982,2.0,5.0,10.0,2023-09-17,10.0,False,False,Salad,2.0,8,6,2,False,True,True,0.1210062893081761
TXN_3484276,5.0,1.0,5.0,2023-06-14,5.0,False,False,Pastry,5.0,5,2,0,False,True,True,0.1169811320754717
TXN_4105487,4.0,4.0,16.0,2023-04-13,16.0,False,False,Pastry,4.0,3,3,1,False,True,False,0.1159748427672956
TXN_3669990,2.0,1.5,3.0,2023-01-27,3.0,False,False,Tea,2.0,0,4,0,False,False,True,0.1079245283018868
TXN_9555958,4.0,4.0,16.0,2023-09-30,16.0,False,False,Cold Drink,4.0,8,5,1,False,True,True,0.09886792452830188
TXN_7780748,3.0,1.0,3.0,2023-01-19,3.0,False,False,Pastry,3.0,0,3,0,True,False,False,0.1169811320754717
TXN_1048284,2.0,5.0,10.0,2023-08-19,10.0,False,False,Salad,2.0,7,5,2,False,False,False,0.1210062893081761
TXN_3301517,5.0,5.0,25.0,2023-04-13,25.0,False,True,Salad,5.0,3,3,2,True,False,False,0.1210062893081761
TXN_3120848,1.0,1.0,1.0,2023-11-01,1.0,False,False,Pastry,1.0,10,2,0,False,False,False,0.1169811320754717
TXN_3315467,2.0,4.0,8.0,2023-11-17,8.0,False,False,Pastry,2.0,10,4,1,False,True,True,0.1159748427672956
TXN_1477525,3.0,5.0,15.0,2023-11-06,15.0,False,False,Salad,3.0,10,0,2,False,False,True,0.1210062893081761
TXN_8548232,4.0,4.0,16.0,2023-06-21,16.0,False,False,Pastry,4.0,5,2,1,False,True,False,0.1159748427672956
TXN_5070577,4.0,1.0,4.0,2023-02-07,4.0,False,False,Pastry,4.0,1,1,0,True,False,True,0.1169811320754717
TXN_5426236,3.0,4.0,12.0,2023-08-31,12.0,False,False,Other,3.0,7,3,1,False,False,True,0.035974842767295595
TXN_3241422,2.0,5.0,10.0,2023-07-17,10.0,False,False,Salad,2.0,6,0,2,False,False,True,0.1210062893081761
TXN_2756336,3.0,4.0,12.0,2023-07-07,12.0,False,False,Cold Drink,3.0,6,4,1,True,False,True,0.09886792452830188
TXN_9691873,2.0,3.0,6.0,2023-02-15,6.0,False,False,Cold Drink,2.0,1,2,1,False,True,True,0.1210062893081761
TXN_1015883,4.0,1.0,4.0,2023-10-16,4.0,False,False,Pastry,4.0,9,0,0,False,False,False,0.1169811320754717
TXN_8838566,5.0,3.0,15.0,2023-07-25,15.0,False,False,Pastry,5.0,6,1,1,False,True,False,0.11119496855345912
TXN_9484436,1.0,5.0,5.0,2023-01-20,5.0,False,False,Salad,1.0,0,4,2,True,False,False,0.1210062893081761
TXN_7670699,1.0,3.0,3.0,2023-12-24,3.0,False,False,Cold Drink,1.0,11,6,1,False,False,False,0.1210062893081761
TXN_7423885,4.0,3.0,12.0,2023-09-06,12.0,False,False,Cold Drink,4.0,8,2,1,False,True,True,0.1210062893081761
TXN_1495371,2.0,4.0,8.0,2023-07-21,8.0,False,False,Pastry,2.0,6,4,1,True,False,True,0.1159748427672956
TXN_3112013,5.0,4.0,20.0,2023-01-06,20.0,False,False,Pastry,5.0,0,4,1,False,False,False,0.1159748427672956
TXN_7786787,1.0,1.5,1.5,2023-07-08,1.5,False,False,Tea,1.0,6,5,0,True,False,True,0.1079245283018868
TXN_8214944,3.0,1.5,4.5,2023-11-18,4.5,False,False,Other,3.0,10,5,0,True,False,False,0.03270440251572327
TXN_8566683,4.0,4.0,16.0,2023-08-09,16.0,False,False,Cold Drink,4.0,7,2,1,False,False,True,0.09886792452830188
TXN_2784588,2.0,3.0,6.0,2023-03-26,6.0,False,False,Cold Drink,2.0,2,6,1,False,False,True,0.1210062893081761
TXN_1637334,2.0,1.5,3.0,2023-08-09,3.0,False,False,Other,2.0,7,2,0,True,False,False,0.03069182389937107
TXN_9514452,5.0,2.0,10.0,2023-07-29,10.0,False,False,Other,5.0,6,5,1,True,False,True,0.03069182389937107
TXN_9841397,4.0,2.0,8.0,2023-12-28,8.0,False,False,Coffee,4.0,11,3,1,False,False,False,0.10767295597484276
TXN_7302991,4.0,4.0,16.0,2023-04-05,16.0,False,False,Other,4.0,3,2,1,False,True,True,0.035974842767295595
TXN_8933679,3.0,5.0,15.0,2023-09-24,15.0,False,False,Salad,3.0,8,6,2,False,True,False,0.1210062893081761
TXN_5295223,5.0,5.0,25.0,2023-03-23,25.0,False,True,Other,5.0,2,3,2,False,False,False,0.03069182389937107
TXN_8578861,5.0,5.0,25.0,2023-05-16,25.0,False,True,Salad,5.0,4,1,2,False,True,False,0.1210062893081761
TXN_4807037,5.0,5.0,25.0,2023-12-08,25.0,False,True,Salad,5.0,11,4,2,False,False,False,0.1210062893081761
TXN_3312653,5.0,1.0,5.0,2023-12-09,5.0,False,False,Pastry,5.0,11,5,0,False,False,True,0.1169811320754717
TXN_7854306,1.0,4.0,4.0,2023-09-17,4.0,False,False,Pastry,1.0,8,6,1,False,False,False,0.1159748427672956
TXN_2398895,5.0,3.0,15.0,2023-04-04,15.0,False,False,Cold Drink,5.0,3,1,1,False,True,False,0.1210062893081761
TXN_4116036,2.0,5.0,10.0,2023-01-22,10.0,False,False,Salad,2.0,0,6,2,True,False,False,0.1210062893081761
TXN_8724711,3.0,5.0,15.0,2023-02-07,15.0,False,False,Salad,3.0,1,1,2,False,False,False,0.1210062893081761
TXN_9477344,2.0,1.0,2.0,2023-09-30,2.0,False,False,Other,2.0,8,5,0,True,False,False,0.03270440251572327
TXN_8261380,3.0,3.0,9.0,2023-10-01,9.0,False,False,Pastry,3.0,9,6,1,False,False,False,0.11119496855345912
TXN_4799873,3.0,1.0,3.0,2023-03-04,3.0,False,False,Pastry,3.0,2,5,0,False,True,False,0.1169811320754717
TXN_3014261,4.0,5.0,20.0,2023-11-29,20.0,False,False,Salad,4.0,10,2,2,False,False,False,0.1210062893081761
TXN_9987991,4.0,4.0,16.0,2023-02-21,16.0,False,False,Cold Drink,4.0,1,1,1,True,False,True,0.09886792452830188
TXN_8279966,3.0,2.0,6.0,2023-08-24,6.0,False,False,Coffee,3.0,7,3,1,False,False,False,0.10767295597484276
TXN_4312977,1.0,3.0,3.0,2023-03-15,3.0,False,False,Cold Drink,1.0,2,2,1,False,True,False,0.1210062893081761
TXN_6503526,5.0,1.0,5.0,2023-10-20,5.0,False,False,Pastry,5.0,9,4,0,True,False,False,0.1169811320754717
TXN_7176851,4.0,1.5,6.0,2023-11-20,6.0,False,False,Tea,4.0,10,0,0,True,False,True,0.1079245283018868
TXN_6632882,1.0,4.0,4.0,2023-04-30,4.0,False,False,Cold Drink,1.0,3,6,1,False,True,False,0.09886792452830188
TXN_7775016,5.0,4.0,20.0,2023-09-27,20.0,False,False,Pastry,5.0,8,2,1,False,False,False,0.1159748427672956
TXN_2176024,5.0,2.0,10.0,2023-02-03,10.0,False,False,Coffee,5.0,1,4,1,False,True,False,0.10767295597484276
TXN_7051683,3.0,3.0,9.0,2023-11-16,9.0,False,False,Other,3.0,10,3,1,False,True,False,0.03069182389937107
TXN_5124080,1.0,1.0,1.0,2023-01-14,1.0,False,False,Pastry,1.0,0,5,0,True,False,False,0.1169811320754717
TXN_7089316,2.0,1.5,3.0,2023-11-27,3.0,False,False,Tea,2.0,10,0,0,False,False,False,0.1079245283018868
TXN_5421310,4.0,2.0,8.0,2023-06-10,8.0,False,False,Coffee,4.0,5,5,1,False,True,False,0.10767295597484276
TXN_9081409,1.0,3.0,3.0,2023-06-16,3.0,False,False,Other,1.0,5,4,1,True,False,False,0.03069182389937107
TXN_6850528,3.0,1.0,3.0,2023-10-13,3.0,False,False,Pastry,3.0,9,4,0,False,False,False,0.1169811320754717
TXN_6900182,3.0,4.0,12.0,2023-09-10,12.0,False,False,Cold Drink,3.0,8,6,1,False,False,False,0.09886792452830188
TXN_4858908,2.0,3.0,6.0,2023-02-11,6.0,False,False,Pastry,2.0,1,5,1,False,False,False,0.11119496855345912
TXN_8972137,4.0,3.0,12.0,2023-05-15,12.0,False,False,Other,4.0,4,0,1,True,False,False,0.03069182389937107
TXN_5172164,3.0,1.5,4.5,2023-09-13,4.5,False,False,Tea,3.0,8,2,0,False,True,False,0.1079245283018868
TXN_3373078,4.0,4.0,16.0,2023-12-01,16.0,False,False,Cold Drink,4.0,11,4,1,False,True,False,0.09886792452830188
TXN_7701878,4.0,4.0,16.0,2023-08-11,16.0,False,False,Cold Drink,4.0,7,4,1,True,False,False,0.09886792452830188
TXN_2931198,2.0,3.0,6.0,2023-04-21,6.0,False,False,Pastry,2.0,3,4,1,True,False,False,0.11119496855345912
TXN_3182547,3.0,3.0,9.0,2023-07-28,9.0,False,False,Cold Drink,3.0,6,4,1,False,True,True,0.1210062893081761
TXN_6980463,1.0,5.0,5.0,2023-09-03,5.0,False,False,Salad,1.0,8,6,2,False,True,False,0.1210062893081761
TXN_4310629,3.0,3.0,9.0,2023-10-02,9.0,False,False,Pastry,3.0,9,0,1,True,False,True,0.11119496855345912
TXN_3781198,3.0,3.0,9.0,2023-11-04,9.0,False,False,Pastry,3.0,10,5,1,False,True,False,0.11119496855345912
TXN_2325484,1.0,5.0,5.0,2023-08-16,5.0,False,False,Salad,1.0,7,2,2,False,True,True,0.1210062893081761
TXN_5525916,2.0,2.0,4.0,2023-03-02,4.0,False,False,Coffee,2.0,2,3,1,False,False,True,0.10767295597484276
TXN_4297979,1.0,2.0,2.0,2023-08-14,2.0,False,False,Coffee,1.0,7,0,1,False,True,False,0.10767295597484276
TXN_1686323,4.0,4.0,16.0,2023-11-30,16.0,False,False,Cold Drink,4.0,10,3,1,False,True,False,0.09886792452830188
TXN_6225571,2.0,4.0,8.0,2023-09-13,8.0,False,False,Cold Drink,2.0,8,2,1,True,False,True,0.09886792452830188
TXN_3033598,5.0,4.0,20.0,2023-03-12,20.0,False,False,Pastry,5.0,2,6,1,False,False,True,0.1159748427672956
TXN_8117583,1.0,5.0,5.0,2023-02-25,5.0,False,False,Salad,1.0,1,5,2,False,False,False,0.1210062893081761
TXN_3483911,1.0,5.0,5.0,2023-07-10,5.0,False,False,Salad,1.0,6,0,2,False,True,True,0.1210062893081761
TXN_4417257,5.0,5.0,25.0,2023-05-06,25.0,False,True,Salad,5.0,4,5,2,False,True,True,0.1210062893081761
TXN_2871592,4.0,1.0,4.0,2023-08-07,4.0,False,False,Pastry,4.0,7,0,0,False,False,False,0.1169811320754717
TXN_8283199,3.0,3.0,9.0,2023-01-23,9.0,False,False,Cold Drink,3.0,0,0,1,False,True,True,0.1210062893081761
TXN_6534833,4.0,5.0,20.0,2023-12-14,20.0,False,False,Salad,4.0,11,3,2,False,True,False,0.1210062893081761
TXN_7029944,2.0,1.0,2.0,2023-04-17,2.0,False,False,Pastry,2.0,3,0,0,False,False,True,0.1169811320754717
TXN_3075169,2.0,4.0,8.0,2023-06-25,8.0,False,False,Pastry,2.0,5,6,1,True,False,False,0.1159748427672956
TXN_9791421,1.0,4.0,4.0,2023-07-15,4.0,False,False,Pastry,1.0,6,5,1,False,False,True,0.1159748427672956
TXN_7359566,1.0,2.0,2.0,2023-04-06,2.0,False,False,Coffee,1.0,3,3,1,False,False,False,0.10767295597484276
TXN_4813580,3.0,4.0,12.0,2023-04-15,12.0,False,False,Pastry,3.0,3,5,1,False,True,True,0.1159748427672956
TXN_4583957,2.0,1.0,2.0,2023-10-08,2.0,False,False,Pastry,2.0,9,6,0,True,False,True,0.1169811320754717
TXN_1298084,2.0,1.5,3.0,2023-01-02,3.0,False,False,Other,2.0,0,0,0,True,False,True,0.03270440251572327
TXN_8847610,3.0,3.0,9.0,2023-12-06,9.0,False,False,Cold Drink,3.0,11,2,1,False,True,True,0.1210062893081761
TXN_9817102,3.0,2.0,6.0,2023-02-22,6.0,False,False,Coffee,3.0,1,2,1,True,False,False,0.10767295597484276
TXN_5555790,5.0,1.5,7.5,2023-02-19,7.5,False,False,Tea,5.0,1,6,0,True,False,False,0.1079245283018868
TXN_3575713,1.0,1.5,1.5,2023-02-18,1.5,False,False,Other,1.0,1,5,0,False,False,True,0.035974842767295595
TXN_5811955,2.0,5.0,10.0,2023-06-29,10.0,False,False,Salad,2.0,5,3,2,True,False,True,0.1210062893081761
TXN_3039985,5.0,1.0,5.0,2023-04-08,5.0,False,False,Pastry,5.0,3,5,0,False,True,False,0.1169811320754717
TXN_1193221,3.0,1.5,4.5,2023-10-21,4.5,False,False,Tea,3.0,9,5,0,True,False,False,0.1079245283018868
TXN_5749454,4.0,3.0,12.0,2023-12-04,12.0,False,False,Cold Drink,4.0,11,0,1,False,True,True,0.1210062893081761
TXN_8356048,5.0,4.0,20.0,2023-06-05,20.0,False,False,Other,5.0,5,0,1,False,False,True,0.035974842767295595
TXN_3480278,4.0,4.0,16.0,2023-12-26,16.0,False,False,Cold Drink,4.0,11,1,1,False,True,False,0.09886792452830188
TXN_6699408,5.0,1.0,5.0,2023-12-22,5.0,False,False,Pastry,5.0,11,4,0,False,False,True,0.1169811320754717
TXN_6400351,2.0,3.0,6.0,2023-08-11,6.0,False,False,Cold Drink,2.0,7,4,1,False,True,True,0.1210062893081761
TXN_8212783,3.0,5.0,15.0,2023-03-30,15.0,False,False,Salad,3.0,2,3,2,True,False,False,0.1210062893081761
TXN_7343062,5.0,4.0,20.0,2023-08-11,20.0,False,False,Pastry,5.0,7,4,1,False,True,False,0.1159748427672956
TXN_2535099,5.0,4.0,20.0,2023-02-10,20.0,False,False,Pastry,5.0,1,4,1,True,False,False,0.1159748427672956
TXN_2951148,4.0,4.0,16.0,2023-02-21,16.0,False,False,Pastry,4.0,1,1,1,False,False,False,0.1159748427672956
TXN_1294101,5.0,1.5,7.5,2023-03-31,7.5,False,False,Tea,5.0,2,4,0,False,True,True,0.1079245283018868
TXN_4336247,5.0,2.0,10.0,2023-03-03,10.0,False,False,Coffee,5.0,2,4,1,False,True,True,0.10767295597484276
TXN_1356599,2.0,1.0,2.0,2023-12-14,2.0,False,False,Pastry,2.0,11,3,0,False,False,True,0.1169811320754717
TXN_4568452,3.0,1.0,3.0,2023-01-14,3.0,False,False,Pastry,3.0,0,5,0,False,True,False,0.1169811320754717
TXN_5036856,5.0,2.0,10.0,2023-03-27,10.0,False,False,Coffee,5.0,2,0,1,False,False,False,0.10767295597484276
